"","TREATMENT","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","N_DISPUTED_ACTS","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","PURCHASE","UNIQUE_ID"
"24867",0,18,28900,0.1,25,1,0,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,1500,1,133,0,0,0,0,164.238899803536,11.4912303766143,0,3,0,4,0,1,83.3,0,0,0,0,1,7,0,0,0,12,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,40,0,0,0,0,0,0,1,1,1,1,0,3866
"81041",1,13,3390,84.6,2867,0,1767.19720263553,0,99.7895825049702,1,1,16,990,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,20.4,0,0,186.509424603175,0,1,2494.41434114311,2,77,76.4,382,10,0,17,0,2,30,2,147,1,8,1,5,0,300,10,0,0,0,0,0,0,0,2.33854038383041,3.16229464726075,1.12054794520548,2.47417142158413,1.37260273972603,40,1,0,1,0,0,1,1,1,1,0,0,3867
"95981",1,20,21500,0,0,1,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,1,0,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,4,0,0,0,21.1226750686045,0,0,0,0,11000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,58,0,0,1,0,0,1,1,1,1,1,1,3868
"32296",1,4,166100,49.9,31364,4,7777,2,121,7,0,10,0,345,0,63,1,0,0,51.7304117647059,27500,0,186.509424603175,1,2,2606,0,367,14.3,214,6,0,6,0,0,85.7,0,0,2,1,3,11,2,1500,3,21.1226750686045,0,0,189,81847,10000,0,2.33854038383041,3.16229464726075,13.786301369863,2.47417142158413,1.28373307817375,55,1,0,0,0,0,0,0,0,0,1,0,3869
"26145",1,4,31241,70.4,21982,1,1181,2,116,1,1,15,16441,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,16441,0,186.509424603175,1,1,6912,0,164.238899803536,11.4912303766143,0,4,0,4,0,0,81.8,0,0,0,1,2,3,2,0,0,69,0,0,0,0,24000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,47,0,1,0,0,0,0,0,1,1,1,0,3870
"19506",1,21,92100,11.8,4968,0,1767.19720263553,1,165,0,0,165,0,167,2,25.8628775834658,0,0,0,51.7304117647059,50000,0,186.509424603175,0,1,1601,0,29,11.1,166,0,0,0,0,0,100,0,0,0,1,1,4,0,1500,0,21.1226750686045,0,0,639,0,11100,0,2.33854038383041,3.61917808219178,7.48136906265982,2.47417142158413,1.28373307817375,61,1,0,1,0,0,1,0,0,1,1,0,3871
"11522",0,32,81908,25.4,11160,0,1767.19720263553,2,61,0,1,32,17854,161,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,0,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,92.9,0,0,0,0,0,5,0,0,0,21.1226750686045,0,0,296,0,10000,0,2.33854038383041,-0.463013698630137,7.48136906265982,2.47417142158413,1.28373307817375,44,0,0,1,0,0,1,0,0,1,1,0,3872
"14201",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,1,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,75,0,1,0,0,1,1,1,1,1,1,0,3873
"75459",1,5,108012,20,5194,2,3145,1,108,1,0,79,0,136,0,25.8628775834658,0,0,1,31.4,0,0,186.509424603175,0,0,2049,0,206,0,0,0,0,0,0,0,100,0,0,0,1,1,6,1,2012,0,21.1226750686045,0,0,1033,0,10000,0,2.33854038383041,4.61917808219178,5.87123287671233,2.47417142158413,1.28373307817375,49,1,0,1,0,0,0,0,0,1,0,0,3874
"14052",0,23,41588,46.5,19336,0,1767.19720263553,0,99.7895825049702,1,2,38,26884,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,0,0,82,9.4,320,0,0,0,0,0,100,0,0,0,0,0,3,0,2500,0,21.1226750686045,0,0,0,0,10800,7,2.33854038383041,3.16229464726075,2.20547945205479,3.16506475035557,1.28373307817375,21,1,1,0,0,0,1,1,1,1,1,0,3875
"54877",0,15,100136,20.4,7049,0,1767.19720263553,9,148,0,0,83,0,242,1,25.8628775834658,0,0,0,51.7304117647059,65650,0,186.509424603175,0,3,0,0,176,0,0,0,0,0,0,0,100,0,0,0,1,1,11,0,2500,0,21.1226750686045,0,0,115,60566,17000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,31,1,1,0,0,0,1,0,0,1,1,0,3876
"79742",0,2,52590,90.4,47534,0,1767.19720263553,1,2,1,4,2,47790,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,48.7,0,0,186.509424603175,1,1,2494.41434114311,0,38,68.2,341,1,0,1,0,0,93.3,0,0,0,3,1,4,0,500,0,21.1226750686045,0,0,0,0,0,9,2.33854038383041,3.16229464726075,7.48136906265982,0.167123287671233,1.28373307817375,48,1,0,0,0,0,1,0,1,1,0,0,3877
"68154",1,5,386000,14.3,12312,1,1767.19720263553,1,175,0,0,165,0,94,1,25.8628775834658,0,0,1,51.7304117647059,3e+05,0,186.509424603175,2,4,2462,1,37,11.4912303766143,0,0,0,0,0,0,93.7,0,0,0,7,1,8,0,0,0,21.1226750686045,0,0,227,182045,10000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,35,0,1,0,0,0,1,0,0,1,1,0,3878
"51794",0,48,123000,1.8,53,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,173,0,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,82,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,1,2,0,0,0,21.1226750686045,0,0,1234,0,0,0,2.33854038383041,3.96164383561644,7.48136906265982,2.47417142158413,1.28373307817375,71,0,0,0,1,0,1,1,0,1,1,0,3879
"57592",0,44,10500,0,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,0,0,44,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,21.1226750686045,0,0,0,0,10500,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,60,0,0,0,0,0,1,1,1,1,1,0,3880
"72031",0,41,11000,1.5,161,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,161,0,50,0,0,0,0,0,0,0,100,0,0,0,0,0,3,0,500,0,21.1226750686045,0,0,0,0,10500,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,55,1,0,1,0,0,1,1,1,1,1,0,3881
"73072",1,57,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,57,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,8,3,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,48,0,0,0,0,0,1,1,1,1,1,0,3882
"40202",0,3,234610,0.1,69633,2,0,1,64,1,0,64,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,0,3000,1,126,0,1,12,1,402,0,0,1,0,1,0,0,96.7,0,0,0,1,2,17,1,9200,0,21.1226750686045,0,0,424,0,23000,0,2.33854038383041,3.16229464726075,8.12054794520548,2.47417142158413,1.28373307817375,76,1,0,1,0,0,0,0,1,1,0,1,3883
"66612",1,20,6256,102.7,6426,0,1767.19720263553,0,99.7895825049702,2,0,73,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,102.7,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,16.7,1,6426,3,1,1,0,0,0,12,1,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,36,0,0,0,1,0,1,1,1,1,0,0,3884
"23127",0,67,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,50,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,64,0,0,1,0,0,1,1,1,1,1,0,3885
"75401",0,11,26510,84.2,22326,0,1767.19720263553,3,60,6,3,11,24510,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,91.3,0,0,186.509424603175,0,3,2494.41434114311,0,68,20.4,102,1,1,2,0,0,61.3,0,0,0,21,1,3,1,500,19,25,0,20735,421,0,0,3,0.953424657534247,3.16229464726075,7.48136906265982,3.83287671232877,-0.0465753424657534,49,1,0,0,1,0,1,0,1,1,0,0,3886
"60979",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,1,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,38,0,0,0,0,1,1,1,1,1,1,0,3887
"1699",0,13,11665,88,10261,0,1767.19720263553,1,13,0,1,13,11665,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,55,0,0,1,0,0,1,0,1,1,1,0,3888
"66837",1,53,279688,27.3,12713,1,6743,0,99.7895825049702,1,1,60,22266,176,0,25.8628775834658,0,0,0,51.7304117647059,41266,1,308,0,0,2494.41434114311,0,98,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,2,4,0,0,0,21.1226750686045,0,0,1390,0,0,0,2.33854038383041,-0.295890410958904,7.48136906265982,2.47417142158413,1.28373307817375,44,0,1,0,0,0,0,1,0,1,1,0,3889
"5380",0,3,324740,50.2,100880,4,49,4,61,0,3,12,65069,126,0,25.8628775834658,0,0,0,51.7304117647059,700,0,186.509424603175,1,1,1526,1,141,0,0,0,0,0,0,0,100,0,0,0,1,2,23,0,3000,0,21.1226750686045,0,0,0,0,17000,7,2.33854038383041,-0.961411782319036,5.12328767123288,-0.243835616438356,1.28373307817375,21,1,0,0,1,0,0,0,0,1,1,0,3890
"42916",1,16,52763,48,25316,0,1767.19720263553,4,86,4,2,21,35263,128,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,35263,0,186.509424603175,0,1,983,0,117,11.4912303766143,0,0,0,0,0,0,93.1,0,0,1,4,2,6,0,0,1,64,0,17000,219,0,0,0,3.37145744441949,3.95342465753425,7.48136906265982,2.47417142158413,1.28373307817375,73,0,0,0,1,0,1,0,0,1,1,1,3891
"47715",0,1,128389,17.7,44209,5,611,1,134,3,1,38,25589,173,0.664687749743121,25.8628775834658,0,0,1,38.3,12800,0,186.509424603175,1,1,440,0,470,0,0,1,0,2,0,0,95.7,0,0,0,0,4,14,1,10000,0,59,0,0,175,0,13800,0,2.33854038383041,3.95616438356164,7.61917808219178,2.47417142158413,3.20342091473913,84,1,0,0,1,0,0,0,0,1,0,1,3892
"43521",1,8,63906,46.3,29565,3,0,0,99.7895825049702,1,1,57,23637,138.96011816839,0.664687749743121,25.8628775834658,0,0,2,26.5,0,0,128,0,1,2494.41434114311,3,163,54.4,7353,4,0,5,0,0,89.7,0,0,0,2,3,20,0,4800,0,53,0,0,0,0,10100,0,2.33854038383041,3.16229464726075,0.70958904109589,2.47417142158413,4.79452054794521,67,1,1,0,0,0,0,1,1,1,0,1,3893
"61836",0,21,64726,52.1,6624,0,1767.19720263553,0,99.7895825049702,4,2,21,12726,28,1,2,11,11,2,44.4,0,0,186.509424603175,0,0,2494.41434114311,0,40,11.4912303766143,0,22,8,30,1,0,25,2,0,1,15,3,0,0,0,2,3,0,9208,784,0,0,0,2.03835616438356,-0.295890410958904,7.48136906265982,2.47417142158413,1.78904109589041,56,0,0,1,0,0,1,1,0,0,0,0,3894
"58000",0,6,131011,13,7919,1,0,2,42,4,1,41,8791,220,1,25.8628775834658,0,0,0,51.7304117647059,800,0,186.509424603175,1,1,426,0,129,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,1,8,0,0,0,21.1226750686045,0,8307,747,50899,10100,0,3.53698630136986,2.2,7.48136906265982,2.47417142158413,1.28373307817375,21,0,0,0,1,0,0,0,0,1,1,0,3895
"81410",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,5,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,50,0,0,0,0,1,1,1,1,1,1,0,3896
"68179",0,31,407387,11.9,103131,1,2467,3,162,3,1,56,27487,105,1,2,1,1,0,51.7304117647059,4700,0,186.509424603175,0,0,2494.41434114311,0,141,7.1,726,7,0,8,0,0,72.7,0,0,0,1,1,5,0,6400,1,44,0,0,923,233826,0,0,2.33854038383041,3.16229464726075,7.12145370162437,2.47417142158413,-0.295890410958904,55,1,1,0,0,0,0,0,0,0,1,0,3897
"35781",1,79,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,94,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,75,0,0,0,0,0,1,1,1,1,1,0,3898
"46454",0,8,370326,24.7,22226,1,1767.19720263553,4,173,8,2,8,33126,133,1,25.8628775834658,0,0,2,51.7304117647059,93126,0,186.509424603175,0,0,428,1,328,0,0,0,0,0,0,0,100,0,0,0,5,4,8,1,3900,0,21.1226750686045,0,9352,1345,0,42000,0,3.36986301369863,-0.128767123287671,7.48136906265982,2.47417142158413,1.28373307817375,93,1,0,1,0,0,1,0,0,1,1,1,3899
"9689",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,1,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,81,0,0,1,0,1,1,1,1,1,1,0,3900
"7454",1,14,96536,96.1,44707,0,1767.19720263553,0,99.7895825049702,5,1,14,39036,251,1,1,4,4,1,95.1,50000,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,10,0,11,2,0,30.8,1,1284,5,15,3,1,0,0,10,1,0,16170,491,0,0,0,1.53698630136986,0.871232876712329,7.48136906265982,2.47417142158413,1.2,48,0,0,1,0,0,1,1,0,0,0,0,3901
"96707",1,14,19900,82.6,16436,0,1767.19720263553,1,135,0,0,135,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,16295,0,164.238899803536,11.4912303766143,0,1,0,1,0,0,83.3,0,0,0,1,0,4,0,0,0,21.1226750686045,0,0,230,0,0,0,2.33854038383041,6.29041095890411,7.48136906265982,2.47417142158413,1.28373307817375,43,0,0,1,0,0,1,0,1,1,1,1,3902
"68417",0,3,1860,19.8,198,1,198,2,70,0,0,68,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,300,0,186.509424603175,3,3,2494.41434114311,0,61,11.4912303766143,0,0,0,0,0,0,81.8,0,0,1,2,1,4,0,0,2,36,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,33,0,0,1,0,0,0,0,1,1,1,0,3903
"55505",1,28,200,255.5,511,1,1767.19720263553,0,99.7895825049702,0,0,99,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,234,11.4912303766143,0,7,0,8,0,1,50,0,0,0,0,0,2,0,0,1,22,0,0,0,0,0,0,2.33854038383041,3.16229464726075,-0.876712328767123,2.47417142158413,1.28373307817375,33,1,0,0,0,0,1,1,1,1,1,0,3904
"9137",0,167,15354,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,167,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,91,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,55,0,0,0,1,0,1,1,0,1,1,0,3905
"19721",1,1,146603,41.8,19052,2,570,0,99.7895825049702,8,3,1,27881,75,0,27,3,0,2,79,28513,0,186.509424603175,1,1,2494.41434114311,1,137,20.1,0,18,1,25,0,1,75,1,177,0,10,6,9,2,1100,0,3,0,0,1027,0,0,0,2.33854038383041,-0.547945205479452,0.205479452054795,2.47417142158413,-0.0438356164383562,46,1,0,0,0,0,0,1,0,0,0,0,3906
"99137",0,1,254900,1,39,0,1767.19720263553,0,99.7895825049702,1,0,25,0,92,1,26,12,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,79,11.4912303766143,0,14,0,14,0,0,66.7,0,0,0,4,0,1,0,0,0,21.1226750686045,0,0,1732,0,0,0,2.33854038383041,0.0383561643835616,7.48136906265982,2.47417142158413,1.28373307817375,36,0,1,0,0,0,1,1,0,0,1,1,3907
"50653",1,60,7900,0,0,0,1767.19720263553,2,175,0,0,60,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,21,0,0,1,0,0,1,0,1,1,1,0,3908
"85106",0,29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,80.8148682071938,0,0,0,0,0,0,0,0,1,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,46,0,0,0,1,1,1,1,1,1,1,0,3909
"49936",0,6,32000,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,3,0,8,0,6,0,25.8628775834658,0,0,0,51.7304117647059,32000,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,4,1,0,2,0,0,21.1226750686045,0,0,388,0,0,0,2.33854038383041,0.534246575342466,7.48136906265982,2.47417142158413,1.28373307817375,65,0,0,0,0,0,1,1,0,1,1,1,3910
"67017",0,62,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,62,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,33,0,0,1,0,0,1,1,1,1,1,0,3911
"79556",0,5,230092,34.9,59225,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,127,1,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,1,1,11358,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,5,0,7,0,0,0,21.1226750686045,0,0,303,29923,37000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,40,0,0,1,0,0,1,1,0,1,1,0,3912
"68114",1,38,80000,3.4,471,0,1767.19720263553,1,41,2,0,41,0,59,1,25.8628775834658,0,0,0,51.7304117647059,66000,0,186.509424603175,0,0,471,0,40,0,0,0,0,0,0,0,100,0,0,0,0,1,2,0,1200,0,21.1226750686045,0,0,684,0,12800,0,2.33854038383041,3.12145370162437,7.48136906265982,2.47417142158413,1.28373307817375,63,1,0,0,0,0,1,0,0,1,1,0,3913
"83558",0,14,27043,50.7,13698,0,1767.19720263553,1,14,0,1,14,13043,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,1,2379,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,4,0,2,0,0,0,21.1226750686045,0,0,0,0,10000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,27,0,0,0,1,0,1,0,1,1,1,0,3914
"62714",1,28,0,36.0950602704023,0,1,1767.19720263553,1,36,0,0,36,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,1,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,1,0,1,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,46,0,0,0,1,0,1,0,1,1,1,0,3915
"41293",0,0,234732,40.3,57183,12,402,2,39,9,3,0,32670,134,0.664687749743121,25.8628775834658,0,0,2,6.6,137275,0,186.509424603175,1,2,6656,0,302,0.2,13,0,0,0,0,0,100,0,0,0,10,11,24,3,3700,0,21.1226750686045,0,13293,140,0,20000,0,0.0383561643835616,2.95296803652968,9.62465753424657,2.47417142158413,1.28373307817375,25,1,0,0,0,0,0,0,0,1,0,1,3916
"3568",1,1,1612,98.3,1584,0,1767.19720263553,1,4,0,1,4,1312,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,2,1,90.7,272,0,0,0,0,0,100,0,0,0,0,0,2,0,200,0,21.1226750686045,0,0,0,0,0,3,2.33854038383041,3.16229464726075,7.48136906265982,0.336986301369863,1.28373307817375,59,1,1,0,0,0,1,0,1,1,1,0,3917
"15413",0,60,0,36.0950602704023,0,0,1767.19720263553,0,99.7895825049702,1,0,106,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,60,11.4912303766143,0,0,0,0,0,0,25,0,0,0,6,0,0,0,0,5,24,0,0,0,0,0,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,43,0,1,0,0,0,1,1,1,1,1,0,3918
"90299",0,61,10000,0,0,1,1767.19720263553,3,134,1,0,61,0,100,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,2494.41434114311,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,85.7,0,0,0,0,0,2,0,0,0,21.1226750686045,0,0,0,0,0,0,2.33854038383041,8.29041095890411,7.48136906265982,2.47417142158413,1.28373307817375,44,0,1,0,0,0,1,0,0,1,1,1,3919
"70965",1,67,44251,0.7,329,0,1767.19720263553,0,99.7895825049702,0,0,41.7901907356948,0,138.96011816839,0.664687749743121,25.8628775834658,0,0,0,51.7304117647059,0,0,186.509424603175,0,0,84,0,164.238899803536,11.4912303766143,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,21.1226750686045,0,0,0,0,26000,0,2.33854038383041,3.16229464726075,7.48136906265982,2.47417142158413,1.28373307817375,59,0,0,0,1,0,1,1,1,1,1,0,3920
